,Customer_ID,Age,Subscription_Length_(months),Monthly_Fee,Usage_Rate,Referral_Count,Customer_Satisfaction,Service_Tier,Payment_Method,Active_Status,Auto-Renewal,Join_Date,Annual_Expenditure,Average_Monthly_Discount,Profitability
9393,9394,20,15,50.0,12,8,3,Standard,Venmo,True,False,2023-09-17,600.0,0.0,60.0
9394,9395,43,5,25.0,6,2,2,VIP,Credit Card,True,False,2024-05-10,300.0,0.0,15.0
9395,9396,41,24,75.0,4,0,2,Premium,Credit Card,True,False,2024-08-01,900.0,0.0,30.0
9396,9397,23,20,45.0,21,5,5,Standard,PayPal,True,True,2023-11-29,540.0,5.0,94.5
9397,9398,60,15,75.0,20,0,5,Premium,Credit Card,True,False,2023-09-04,900.0,0.0,150.0
9398,9399,66,21,67.5,16,0,5,Premium,Credit Card,False,True,2022-09-05,810.0,7.5,108.0
9399,9400,59,10,100.0,9,1,4,VIP,Bank Transfer,False,False,2024-06-05,1200.0,0.0,90.0
9400,9401,29,5,25.0,15,9,5,VIP,PayPal,False,False,2023-06-22,300.0,0.0,37.5
9401,9402,66,3,25.0,17,3,5,Premium,Credit Card,True,True,2024-08-09,300.0,0.0,42.5
9402,9403,53,6,100.0,9,4,4,VIP,Bank Transfer,False,False,2023-08-12,1200.0,0.0,90.0
9403,9404,19,21,50.0,19,9,5,Standard,PayPal,True,False,2024-08-10,600.0,0.0,95.0
9404,9405,28,15,100.0,18,7,4,VIP,PayPal,False,False,2022-10-13,1200.0,0.0,180.0
9405,9406,56,18,75.0,5,2,1,Premium,Credit Card,False,False,2023-04-28,900.0,0.0,37.5
9406,9407,51,14,75.0,18,2,5,Premium,Bank Transfer,True,False,2023-05-22,900.0,0.0,135.0
9407,9408,43,10,100.0,17,2,5,VIP,Credit Card,True,False,2023-06-02,1200.0,0.0,170.0
9408,9409,35,4,25.0,20,0,5,VIP,Bank Transfer,True,True,2022-10-21,300.0,0.0,50.0
9409,9410,38,11,67.5,14,3,3,Premium,Bank Transfer,False,True,2024-01-23,810.0,7.5,94.5
9410,9411,53,20,75.0,12,0,4,Premium,Bank Transfer,False,False,2023-01-15,900.0,0.0,90.0
9411,9412,57,7,90.0,19,4,5,VIP,Bank Transfer,False,True,2023-01-18,1080.0,10.0,171.0
9412,9413,69,15,100.0,11,0,4,VIP,Credit Card,True,False,2023-04-21,1200.0,0.0,110.0
9413,9414,63,23,67.5,21,3,5,Premium,Credit Card,True,True,2024-03-25,810.0,7.5,141.75
9414,9415,61,9,75.0,9,3,4,Premium,Credit Card,False,False,2024-04-10,900.0,0.0,67.5
9415,9416,39,15,67.5,1,4,1,Premium,Credit Card,False,True,2024-07-17,810.0,7.5,6.75
9416,9417,47,12,75.0,2,1,2,Premium,Credit Card,True,False,2023-06-07,900.0,0.0,15.0
9417,9418,67,18,67.5,14,4,4,Premium,Bank Transfer,False,True,2024-01-08,810.0,7.5,94.5
9418,9419,60,6,75.0,14,4,4,Premium,Credit Card,False,True,2022-10-19,900.0,0.0,105.0
9419,9420,47,18,100.0,6,0,1,VIP,Bank Transfer,True,False,2024-01-19,1200.0,0.0,60.0
9420,9421,25,18,75.0,21,7,5,Premium,Venmo,False,False,2023-07-20,900.0,0.0,157.5
9421,9422,51,22,75.0,11,1,4,Premium,Bank Transfer,True,False,2023-11-11,900.0,0.0,82.5
9422,9423,64,24,67.5,2,2,1,Premium,Bank Transfer,False,True,2023-11-25,810.0,7.5,13.5
9423,9424,26,6,75.0,19,9,5,Premium,PayPal,False,False,2023-01-06,900.0,0.0,142.5
9424,9425,68,15,75.0,13,1,3,Premium,Credit Card,False,False,2023-07-11,900.0,0.0,97.5
9425,9426,37,19,90.0,6,0,3,VIP,Credit Card,False,True,2024-04-06,1080.0,10.0,54.0
9426,9427,57,5,25.0,10,4,4,VIP,Bank Transfer,False,True,2023-01-27,300.0,0.0,25.0
9427,9428,42,4,25.0,16,4,5,VIP,Credit Card,True,False,2023-05-18,300.0,0.0,40.0
9428,9429,36,17,75.0,19,3,5,Premium,Credit Card,True,False,2024-07-13,900.0,0.0,142.5
9429,9430,22,21,90.0,10,5,3,VIP,PayPal,True,True,2024-08-14,1080.0,10.0,90.0
9430,9431,28,10,75.0,14,5,3,Premium,PayPal,False,False,2024-04-04,900.0,0.0,105.0
9431,9432,32,12,100.0,11,4,4,VIP,Credit Card,False,False,2023-02-23,1200.0,0.0,110.0
9432,9433,25,5,25.0,11,6,4,VIP,PayPal,False,False,2024-02-01,300.0,0.0,27.5
9433,9434,36,7,90.0,12,1,3,VIP,Credit Card,True,True,2022-09-15,1080.0,10.0,108.0
9434,9435,40,12,75.0,18,2,5,Premium,Credit Card,True,False,2022-09-14,900.0,0.0,135.0
9435,9436,44,23,90.0,4,3,1,VIP,Bank Transfer,False,True,2024-06-29,1080.0,10.0,36.0
9436,9437,57,2,25.0,11,3,3,VIP,Credit Card,True,False,2023-03-14,300.0,0.0,27.5
9437,9438,49,20,100.0,7,2,4,VIP,Credit Card,False,False,2023-03-05,1200.0,0.0,70.0
9438,9439,43,17,67.5,7,2,4,Premium,Credit Card,True,True,2022-09-10,810.0,7.5,47.25
9439,9440,44,13,100.0,8,2,4,VIP,Bank Transfer,False,False,2023-05-02,1200.0,0.0,80.0
9440,9441,36,5,25.0,18,0,5,VIP,Credit Card,False,True,2023-05-09,300.0,0.0,45.0
9441,9442,67,5,25.0,12,2,4,VIP,Credit Card,True,False,2022-10-13,300.0,0.0,30.0
9442,9443,59,20,90.0,3,0,1,VIP,Credit Card,True,True,2024-07-18,1080.0,10.0,27.0
9443,9444,46,12,67.5,5,0,1,Premium,Bank Transfer,True,True,2022-11-05,810.0,7.5,33.75
9444,9445,56,12,67.5,11,4,3,Premium,Credit Card,True,True,2023-06-02,810.0,7.5,74.25
9445,9446,58,7,90.0,0,3,1,VIP,Credit Card,True,True,2023-04-08,1080.0,10.0,0.0
9446,9447,50,6,100.0,17,1,4,VIP,Credit Card,False,True,2023-09-11,1200.0,0.0,170.0
9447,9448,36,10,90.0,18,0,5,VIP,Credit Card,True,True,2022-10-01,1080.0,10.0,162.0
9448,9449,54,19,67.5,16,3,5,Premium,Bank Transfer,True,True,2024-08-19,810.0,7.5,108.0
9449,9450,36,16,90.0,2,3,2,VIP,Bank Transfer,False,True,2023-09-10,1080.0,10.0,18.0
9450,9451,50,2,25.0,3,3,2,VIP,Bank Transfer,True,False,2024-04-16,300.0,0.0,7.5
9451,9452,64,4,25.0,13,2,4,Premium,Credit Card,False,True,2023-05-15,300.0,0.0,32.5
9452,9453,33,9,75.0,5,0,1,Premium,Credit Card,False,False,2023-01-11,900.0,0.0,37.5
9453,9454,40,5,25.0,4,2,2,Premium,Credit Card,False,True,2024-07-09,300.0,0.0,10.0
9454,9455,24,1,25.0,20,7,5,Basic,PayPal,False,False,2023-02-05,300.0,0.0,50.0
9455,9456,43,11,67.5,5,4,2,Premium,Credit Card,True,True,2024-05-10,810.0,7.5,33.75
9456,9457,49,19,90.0,12,2,3,VIP,Credit Card,True,True,2022-12-20,1080.0,10.0,108.0
9457,9458,29,23,45.0,18,8,5,Standard,PayPal,True,True,2023-05-11,540.0,5.0,81.0
9458,9459,25,3,25.0,10,6,4,Basic,Venmo,False,False,2023-10-01,300.0,0.0,25.0
9459,9460,22,1,25.0,12,7,4,Standard,Venmo,False,True,2023-07-11,300.0,0.0,30.0
9460,9461,59,4,25.0,7,3,4,Premium,Credit Card,False,False,2024-06-25,300.0,0.0,17.5
9461,9462,45,9,67.5,8,2,4,Premium,Credit Card,False,True,2023-10-16,810.0,7.5,54.0
9462,9463,22,16,90.0,20,7,4,VIP,PayPal,False,True,2022-12-06,1080.0,10.0,180.0
9463,9464,66,7,67.5,11,2,3,Premium,Bank Transfer,True,True,2023-12-21,810.0,7.5,74.25
9464,9465,43,5,25.0,13,2,4,VIP,Credit Card,True,True,2023-07-27,300.0,0.0,32.5
9465,9466,22,13,90.0,19,6,5,VIP,PayPal,False,True,2023-11-05,1080.0,10.0,171.0
9466,9467,39,11,75.0,13,1,4,Premium,Bank Transfer,True,False,2024-08-26,900.0,0.0,97.5
9467,9468,32,14,75.0,4,4,3,Premium,Credit Card,True,False,2023-06-12,900.0,0.0,30.0
9468,9469,30,22,27.0,2,2,1,Basic,Credit Card,True,True,2024-01-09,324.0,3.0,5.4
9469,9470,45,17,100.0,9,3,4,VIP,Credit Card,False,False,2023-06-11,1200.0,0.0,90.0
9470,9471,50,23,75.0,1,0,1,Premium,Credit Card,True,False,2024-07-23,900.0,0.0,7.5
9471,9472,60,12,67.5,12,4,3,Premium,Credit Card,False,True,2024-02-13,810.0,7.5,81.0
9472,9473,40,21,75.0,10,3,3,Premium,Credit Card,False,False,2022-10-19,900.0,0.0,75.0
9473,9474,50,23,100.0,10,4,4,VIP,Bank Transfer,False,False,2024-08-10,1200.0,0.0,100.0
9474,9475,60,21,75.0,8,0,4,Premium,Bank Transfer,False,False,2022-10-14,900.0,0.0,60.0
9475,9476,35,21,100.0,20,0,5,VIP,Credit Card,False,False,2024-06-18,1200.0,0.0,200.0
9476,9477,67,19,100.0,18,0,4,VIP,Credit Card,True,False,2024-04-04,1200.0,0.0,180.0
9477,9478,47,5,25.0,11,3,4,Premium,Bank Transfer,True,False,2022-12-15,300.0,0.0,27.5
9478,9479,43,24,67.5,0,4,1,Premium,Credit Card,False,True,2023-11-21,810.0,7.5,0.0
9479,9480,33,8,90.0,19,0,4,VIP,Bank Transfer,False,True,2024-06-06,1080.0,10.0,171.0
9480,9481,30,2,25.0,16,3,5,VIP,Credit Card,True,True,2024-05-21,300.0,0.0,40.0
9481,9482,56,17,100.0,4,2,2,VIP,Credit Card,True,False,2023-03-19,1200.0,0.0,40.0
9482,9483,50,2,25.0,11,2,4,Premium,Bank Transfer,False,False,2024-06-29,300.0,0.0,27.5
9483,9484,43,23,67.5,10,3,4,Premium,Credit Card,True,True,2022-12-12,810.0,7.5,67.5
9484,9485,65,3,25.0,20,2,5,VIP,Bank Transfer,False,True,2022-10-09,300.0,0.0,50.0
9485,9486,18,24,45.0,16,7,5,Standard,Venmo,True,True,2023-02-28,540.0,5.0,72.0
9486,9487,66,20,67.5,16,0,4,Premium,Credit Card,True,True,2023-07-20,810.0,7.5,108.0
9487,9488,55,24,90.0,7,4,4,VIP,Credit Card,False,True,2023-01-05,1080.0,10.0,63.0
9488,9489,19,18,75.0,15,8,5,Premium,PayPal,False,False,2024-03-11,900.0,0.0,112.5
9489,9490,66,15,67.5,19,0,5,Premium,Credit Card,False,True,2022-09-14,810.0,7.5,128.25
9490,9491,23,5,25.0,12,6,3,Standard,PayPal,True,True,2023-03-29,300.0,0.0,30.0
9491,9492,63,22,75.0,14,4,4,Premium,Credit Card,True,False,2023-03-29,900.0,0.0,105.0
9492,9493,67,17,67.5,14,1,4,Premium,Bank Transfer,True,True,2023-03-17,810.0,7.5,94.5
9493,9494,55,14,90.0,8,0,4,VIP,Credit Card,True,True,2024-08-07,1080.0,10.0,72.0
9494,9495,59,1,25.0,20,4,5,Premium,Bank Transfer,True,False,2024-05-28,300.0,0.0,50.0
9495,9496,41,14,75.0,18,4,5,Premium,Bank Transfer,True,False,2022-09-27,900.0,0.0,135.0
9496,9497,35,9,90.0,12,0,4,VIP,Credit Card,False,True,2023-11-09,1080.0,10.0,108.0
9497,9498,44,5,25.0,6,4,1,VIP,Credit Card,True,False,2024-03-04,300.0,0.0,15.0
9498,9499,58,4,25.0,0,3,2,VIP,Bank Transfer,True,False,2024-04-22,300.0,0.0,0.0
9499,9500,25,1,25.0,12,8,4,Premium,PayPal,True,True,2023-03-17,300.0,0.0,30.0
9500,9501,45,3,25.0,6,0,2,Premium,Credit Card,True,False,2024-08-23,300.0,0.0,15.0
9501,9502,27,20,75.0,18,9,5,Premium,Venmo,False,False,2024-02-12,900.0,0.0,135.0
9502,9503,34,11,100.0,3,0,1,VIP,Credit Card,True,False,2023-08-12,1200.0,0.0,30.0
9503,9504,46,16,67.5,20,4,4,Premium,Credit Card,False,True,2023-03-24,810.0,7.5,135.0
9504,9505,23,11,30.0,17,9,5,Basic,Venmo,True,False,2023-03-02,360.0,0.0,51.0
9505,9506,31,21,90.0,19,4,5,VIP,Credit Card,True,True,2023-07-22,1080.0,10.0,171.0
9506,9507,39,10,67.5,17,4,5,Premium,Credit Card,False,True,2023-08-24,810.0,7.5,114.75
9507,9508,23,12,100.0,16,8,5,VIP,Venmo,True,False,2024-03-20,1200.0,0.0,160.0
9508,9509,43,5,25.0,1,4,2,Premium,Credit Card,False,False,2023-02-21,300.0,0.0,2.5
9509,9510,56,10,67.5,13,4,4,Premium,Bank Transfer,False,True,2022-11-14,810.0,7.5,87.75
9510,9511,29,24,45.0,15,9,4,Standard,Venmo,False,True,2023-03-27,540.0,5.0,67.5
9511,9512,52,13,100.0,6,2,2,VIP,Credit Card,True,False,2023-09-12,1200.0,0.0,60.0
9512,9513,31,19,75.0,20,3,4,Premium,Credit Card,False,False,2023-07-19,900.0,0.0,150.0
9513,9514,39,7,90.0,0,3,1,VIP,Credit Card,False,True,2023-04-08,1080.0,10.0,0.0
9514,9515,68,16,90.0,12,0,4,VIP,Credit Card,False,True,2024-02-01,1080.0,10.0,108.0
9515,9516,40,6,100.0,14,3,3,VIP,Credit Card,True,True,2022-12-15,1200.0,0.0,140.0
9516,9517,65,10,75.0,21,2,5,Premium,Credit Card,True,False,2023-09-21,900.0,0.0,157.5
9517,9518,24,10,90.0,20,8,4,VIP,PayPal,False,True,2024-08-20,1080.0,10.0,180.0
9518,9519,57,11,75.0,4,2,1,Premium,Credit Card,False,False,2023-09-30,900.0,0.0,30.0
9519,9520,67,22,67.5,10,3,3,Premium,Bank Transfer,True,True,2023-09-26,810.0,7.5,67.5
9520,9521,42,10,75.0,15,2,5,Premium,Credit Card,True,False,2022-10-23,900.0,0.0,112.5
9521,9522,30,14,90.0,19,3,4,VIP,Credit Card,True,True,2023-12-17,1080.0,10.0,171.0
9522,9523,38,15,100.0,20,0,5,VIP,Bank Transfer,False,False,2024-07-08,1200.0,0.0,200.0
9523,9524,58,7,100.0,17,0,4,VIP,Bank Transfer,True,False,2023-01-04,1200.0,0.0,170.0
9524,9525,27,13,50.0,14,7,4,Standard,PayPal,False,False,2023-11-09,600.0,0.0,70.0
9525,9526,26,11,67.5,12,9,3,Premium,PayPal,True,True,2023-02-21,810.0,7.5,81.0
9526,9527,32,7,67.5,7,3,4,Premium,Credit Card,True,True,2024-01-27,810.0,7.5,47.25
9527,9528,69,11,90.0,19,3,5,VIP,Credit Card,True,True,2022-09-30,1080.0,10.0,171.0
9528,9529,19,14,67.5,20,5,5,Premium,PayPal,False,True,2023-08-09,810.0,7.5,135.0
9529,9530,42,17,90.0,14,0,4,VIP,Credit Card,False,True,2024-05-16,1080.0,10.0,126.0
9530,9531,30,16,45.0,0,2,2,Standard,Credit Card,False,True,2023-05-16,540.0,5.0,0.0
9531,9532,51,1,25.0,19,1,4,Premium,Credit Card,True,False,2024-08-23,300.0,0.0,47.5
9532,9533,68,9,90.0,21,4,5,VIP,Credit Card,False,True,2023-03-06,1080.0,10.0,189.0
9533,9534,51,9,90.0,10,2,4,VIP,Credit Card,False,True,2024-03-16,1080.0,10.0,90.0
9534,9535,52,10,90.0,14,4,4,VIP,Credit Card,False,True,2023-10-05,1080.0,10.0,126.0
9535,9536,55,19,67.5,8,2,3,Premium,Credit Card,False,True,2024-07-25,810.0,7.5,54.0
9536,9537,20,15,45.0,21,8,5,Standard,Venmo,False,True,2024-01-13,540.0,5.0,94.5
9537,9538,59,16,90.0,0,2,3,VIP,Bank Transfer,False,True,2024-03-01,1080.0,10.0,0.0
9538,9539,23,11,50.0,15,9,5,Standard,PayPal,True,False,2023-11-13,600.0,0.0,75.0
9539,9540,65,24,90.0,21,1,5,VIP,Credit Card,False,True,2023-03-28,1080.0,10.0,189.0
9540,9541,66,17,75.0,20,3,5,Premium,Credit Card,False,False,2024-06-22,900.0,0.0,150.0
9541,9542,36,19,100.0,1,4,2,VIP,Credit Card,False,False,2024-01-07,1200.0,0.0,10.0
9542,9543,20,13,45.0,10,6,4,Standard,PayPal,False,True,2023-05-25,540.0,5.0,45.0
9543,9544,35,6,75.0,0,3,3,Premium,Bank Transfer,True,True,2024-05-05,900.0,0.0,0.0
9544,9545,56,15,100.0,9,0,4,VIP,Credit Card,False,False,2022-09-02,1200.0,0.0,90.0
9545,9546,26,16,75.0,14,9,4,Premium,Venmo,False,False,2024-02-22,900.0,0.0,105.0
9546,9547,69,4,25.0,20,3,5,Premium,Credit Card,True,True,2023-04-13,300.0,0.0,50.0
9547,9548,29,8,45.0,14,6,4,Standard,Venmo,False,True,2023-04-15,540.0,5.0,63.0
9548,9549,22,7,90.0,20,8,5,VIP,PayPal,True,True,2023-07-27,1080.0,10.0,180.0
9549,9550,20,17,27.0,19,5,4,Basic,Venmo,False,True,2023-10-19,324.0,3.0,51.300000000000004
9550,9551,28,16,100.0,16,8,4,VIP,PayPal,True,False,2022-09-13,1200.0,0.0,160.0
9551,9552,47,2,25.0,3,0,1,VIP,Bank Transfer,True,False,2024-01-22,300.0,0.0,7.5
9552,9553,21,17,67.5,13,9,3,Premium,Venmo,True,True,2022-11-12,810.0,7.5,87.75
9553,9554,22,4,25.0,20,8,5,Premium,PayPal,False,False,2024-02-24,300.0,0.0,50.0
9554,9555,18,14,27.0,20,7,4,Basic,Venmo,False,True,2023-11-13,324.0,3.0,54.0
9555,9556,44,8,75.0,6,1,2,Premium,Credit Card,False,False,2024-01-21,900.0,0.0,45.0
9556,9557,45,5,25.0,13,2,4,Premium,Credit Card,False,False,2023-07-11,300.0,0.0,32.5
9557,9558,46,5,25.0,6,2,1,VIP,Credit Card,False,False,2023-07-21,300.0,0.0,15.0
9558,9559,35,5,25.0,9,3,3,Premium,Bank Transfer,False,True,2024-07-24,300.0,0.0,22.5
9559,9560,29,5,25.0,16,6,5,Standard,PayPal,False,False,2023-06-05,300.0,0.0,40.0
9560,9561,30,3,25.0,21,4,5,Premium,Credit Card,False,True,2024-02-06,300.0,0.0,52.5
9561,9562,58,6,100.0,10,1,4,VIP,Credit Card,False,False,2023-07-28,1200.0,0.0,100.0
9562,9563,19,1,25.0,18,5,4,Standard,Venmo,False,True,2024-02-26,300.0,0.0,45.0
9563,9564,54,8,90.0,18,3,5,VIP,Bank Transfer,True,True,2023-09-06,1080.0,10.0,162.0
9564,9565,62,13,100.0,3,2,3,VIP,Credit Card,True,False,2023-01-05,1200.0,0.0,30.0
9565,9566,33,20,90.0,1,4,1,VIP,Credit Card,False,True,2024-08-25,1080.0,10.0,9.0
9566,9567,65,6,75.0,15,3,4,Premium,Credit Card,False,True,2024-04-20,900.0,0.0,112.5
9567,9568,41,18,100.0,1,4,2,VIP,Bank Transfer,True,False,2023-05-16,1200.0,0.0,10.0
9568,9569,52,18,67.5,7,4,4,Premium,Bank Transfer,True,True,2023-01-05,810.0,7.5,47.25
9569,9570,39,16,75.0,10,0,4,Premium,Credit Card,True,False,2023-04-06,900.0,0.0,75.0
9570,9571,53,8,75.0,5,1,2,Premium,Bank Transfer,False,False,2024-06-09,900.0,0.0,37.5
9571,9572,28,17,27.0,14,8,3,Basic,Venmo,True,True,2022-10-10,324.0,3.0,37.800000000000004
9572,9573,63,8,67.5,17,4,4,Premium,Bank Transfer,True,True,2023-08-20,810.0,7.5,114.75
9573,9574,46,15,100.0,16,1,5,VIP,Credit Card,False,False,2023-10-01,1200.0,0.0,160.0
9574,9575,52,10,100.0,18,2,4,VIP,Credit Card,False,False,2022-11-11,1200.0,0.0,180.0
9575,9576,65,1,25.0,10,0,4,VIP,Credit Card,False,True,2024-05-21,300.0,0.0,25.0
9576,9577,32,9,100.0,5,0,1,VIP,Credit Card,True,False,2023-11-17,1200.0,0.0,50.0
9577,9578,48,17,75.0,11,1,4,Premium,Credit Card,False,False,2024-07-31,900.0,0.0,82.5
9578,9579,59,20,100.0,11,2,3,VIP,Credit Card,False,False,2023-10-22,1200.0,0.0,110.0
9579,9580,58,1,25.0,11,1,4,Premium,Credit Card,False,True,2024-03-30,300.0,0.0,27.5
9580,9581,60,9,100.0,4,0,2,VIP,Credit Card,True,False,2023-02-18,1200.0,0.0,40.0
9581,9582,33,14,67.5,5,4,1,Premium,Bank Transfer,True,True,2023-02-25,810.0,7.5,33.75
9582,9583,27,24,30.0,20,7,4,Basic,PayPal,True,False,2024-03-31,360.0,0.0,60.0
9583,9584,66,5,25.0,16,4,4,Premium,Bank Transfer,False,True,2022-10-07,300.0,0.0,40.0
9584,9585,49,6,100.0,6,4,3,VIP,Credit Card,False,False,2024-01-12,1200.0,0.0,60.0
9585,9586,68,5,25.0,12,3,3,VIP,Bank Transfer,False,True,2024-05-02,300.0,0.0,30.0
9586,9587,19,4,25.0,20,9,5,Basic,Venmo,True,True,2024-02-28,300.0,0.0,50.0
9587,9588,41,16,67.5,7,0,4,Premium,Bank Transfer,False,True,2023-06-02,810.0,7.5,47.25
9588,9589,40,16,67.5,10,0,4,Premium,Credit Card,False,True,2023-08-09,810.0,7.5,67.5
9589,9590,19,10,90.0,12,7,4,VIP,PayPal,True,True,2022-12-08,1080.0,10.0,108.0
9590,9591,55,14,100.0,21,3,5,VIP,Credit Card,True,False,2024-01-18,1200.0,0.0,210.0
9591,9592,48,13,100.0,0,1,1,VIP,Bank Transfer,False,False,2022-12-16,1200.0,0.0,0.0
9592,9593,68,4,25.0,20,4,5,VIP,Credit Card,False,True,2024-02-18,300.0,0.0,50.0
9593,9594,57,14,100.0,1,4,2,VIP,Bank Transfer,True,False,2024-08-05,1200.0,0.0,10.0
9594,9595,43,24,75.0,17,3,5,Premium,Bank Transfer,True,False,2024-02-19,900.0,0.0,127.5
9595,9596,46,24,100.0,20,2,5,VIP,Bank Transfer,True,False,2024-08-12,1200.0,0.0,200.0
9596,9597,20,9,67.5,15,7,5,Premium,Venmo,False,True,2023-03-13,810.0,7.5,101.25
9597,9598,31,3,25.0,18,3,5,VIP,Credit Card,False,False,2023-02-19,300.0,0.0,45.0
9598,9599,42,10,67.5,19,0,4,Premium,Credit Card,False,True,2022-09-20,810.0,7.5,128.25
9599,9600,65,15,67.5,12,2,4,Premium,Bank Transfer,False,True,2023-12-11,810.0,7.5,81.0
9600,9601,18,24,27.0,11,7,3,Basic,PayPal,True,True,2023-04-04,324.0,3.0,29.700000000000003
9601,9602,20,19,90.0,21,9,5,VIP,PayPal,True,True,2023-05-18,1080.0,10.0,189.0
9602,9603,43,2,25.0,18,0,5,VIP,Credit Card,True,False,2024-01-05,300.0,0.0,45.0
9603,9604,35,2,25.0,7,0,4,Premium,Credit Card,False,True,2023-11-16,300.0,0.0,17.5
9604,9605,26,9,75.0,14,8,3,Premium,PayPal,False,False,2023-08-29,900.0,0.0,105.0
9605,9606,55,4,25.0,17,2,5,Premium,Bank Transfer,True,False,2023-07-16,300.0,0.0,42.5
9606,9607,40,5,25.0,9,3,4,VIP,Bank Transfer,True,False,2024-08-09,300.0,0.0,22.5
9607,9608,38,2,25.0,14,4,4,VIP,Credit Card,False,False,2023-09-12,300.0,0.0,35.0
9608,9609,18,7,75.0,19,6,5,Premium,Venmo,True,False,2023-03-08,900.0,0.0,142.5
9609,9610,38,19,90.0,17,3,4,VIP,Credit Card,False,True,2023-02-19,1080.0,10.0,153.0
9610,9611,44,6,100.0,19,0,4,VIP,Credit Card,False,False,2023-07-08,1200.0,0.0,190.0
9611,9612,59,23,100.0,5,3,2,VIP,Credit Card,True,False,2023-10-21,1200.0,0.0,50.0
9612,9613,23,16,67.5,10,8,3,Premium,PayPal,True,True,2023-10-07,810.0,7.5,67.5
9613,9614,61,14,75.0,13,0,4,Premium,Bank Transfer,True,False,2023-05-19,900.0,0.0,97.5
9614,9615,53,12,90.0,19,2,5,VIP,Bank Transfer,False,True,2023-05-26,1080.0,10.0,171.0
9615,9616,45,6,100.0,2,4,1,VIP,Bank Transfer,True,False,2023-06-18,1200.0,0.0,20.0
9616,9617,62,22,75.0,0,2,2,Premium,Bank Transfer,True,False,2022-11-06,900.0,0.0,0.0
9617,9618,34,13,100.0,21,0,4,VIP,Credit Card,True,False,2023-12-27,1200.0,0.0,210.0
9618,9619,57,15,67.5,9,0,4,Premium,Credit Card,True,True,2024-03-13,810.0,7.5,60.75
9619,9620,69,24,67.5,10,0,4,Premium,Credit Card,True,True,2023-11-26,810.0,7.5,67.5
9620,9621,20,14,45.0,10,9,3,Standard,PayPal,False,True,2024-04-05,540.0,5.0,45.0
9621,9622,29,8,50.0,16,7,5,Standard,PayPal,False,False,2022-12-19,600.0,0.0,80.0
9622,9623,56,21,75.0,0,2,1,Premium,Credit Card,True,False,2024-04-10,900.0,0.0,0.0
9623,9624,29,20,67.5,20,7,4,Premium,PayPal,True,True,2024-06-21,810.0,7.5,135.0
9624,9625,19,11,27.0,12,5,4,Basic,PayPal,True,True,2023-10-25,324.0,3.0,32.4
9625,9626,63,21,100.0,4,1,1,VIP,Bank Transfer,False,False,2022-12-02,1200.0,0.0,40.0
9626,9627,39,9,100.0,18,3,5,VIP,Credit Card,True,False,2023-05-22,1200.0,0.0,180.0
9627,9628,40,12,75.0,21,3,5,Premium,Credit Card,True,False,2023-01-15,900.0,0.0,157.5
9628,9629,47,6,100.0,13,0,4,VIP,Bank Transfer,True,True,2024-07-21,1200.0,0.0,130.0
9629,9630,22,19,67.5,18,5,5,Premium,Venmo,False,True,2023-09-10,810.0,7.5,121.5
9630,9631,26,3,25.0,11,5,4,Premium,PayPal,True,False,2024-04-09,300.0,0.0,27.5
9631,9632,38,1,25.0,6,1,1,Premium,Credit Card,False,True,2022-10-18,300.0,0.0,15.0
9632,9633,28,15,45.0,13,9,3,Standard,PayPal,True,True,2023-11-26,540.0,5.0,58.5
9633,9634,22,15,75.0,20,9,5,Premium,PayPal,False,False,2023-05-18,900.0,0.0,150.0
9634,9635,52,5,25.0,21,0,5,VIP,Bank Transfer,True,True,2022-11-15,300.0,0.0,52.5
9635,9636,44,22,100.0,9,0,4,VIP,Bank Transfer,False,False,2022-12-01,1200.0,0.0,90.0
9636,9637,66,24,75.0,21,1,4,Premium,Credit Card,False,False,2024-07-04,900.0,0.0,157.5
9637,9638,19,11,45.0,19,6,5,Standard,Venmo,False,True,2024-03-16,540.0,5.0,85.5
9638,9639,41,23,100.0,5,3,1,VIP,Credit Card,True,False,2022-12-10,1200.0,0.0,50.0
9639,9640,48,1,25.0,7,1,4,VIP,Credit Card,False,True,2024-03-18,300.0,0.0,17.5
9640,9641,50,23,75.0,6,0,3,Premium,Credit Card,True,False,2023-08-24,900.0,0.0,45.0
9641,9642,56,10,67.5,12,4,4,Premium,Credit Card,True,True,2024-06-10,810.0,7.5,81.0
9642,9643,47,20,100.0,20,2,4,VIP,Credit Card,True,False,2024-04-19,1200.0,0.0,200.0
9643,9644,63,11,90.0,11,1,4,VIP,Credit Card,True,True,2023-09-02,1080.0,10.0,99.0
9644,9645,54,7,75.0,11,2,4,Premium,Credit Card,True,False,2023-05-04,900.0,0.0,82.5
9645,9646,68,17,75.0,15,0,4,Premium,Bank Transfer,False,False,2024-07-16,900.0,0.0,112.5
9646,9647,45,12,100.0,12,3,4,VIP,Credit Card,True,False,2023-12-13,1200.0,0.0,120.0
9647,9648,48,4,25.0,20,0,5,VIP,Credit Card,False,False,2023-05-20,300.0,0.0,50.0
9648,9649,28,12,45.0,18,6,5,Standard,PayPal,False,True,2022-12-05,540.0,5.0,81.0
9649,9650,40,24,67.5,19,3,5,Premium,Credit Card,False,True,2024-01-22,810.0,7.5,128.25
9650,9651,19,3,25.0,21,8,5,VIP,PayPal,True,False,2024-05-31,300.0,0.0,52.5
