num_passengers,sales_channel,trip_type,booking_class,purchase_lead_time_days,length_of_stay,flight_hour,flight_day,departure_airport,arrival_airport,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration_hrs,booking_complete,ticket_price_$
2,Internet,RoundTrip,Admiral,296,30,15,Tue,ICN,JHB,South Korea,1,1,0,6.62,0,3630
3,Internet,RoundTrip,Admiral,170,19,17,Mon,ICN,JHB,Malaysia,1,0,1,6.62,1,4513
1,Internet,RoundTrip,Business,42,38,3,Tue,ICN,JHB,South Korea,1,0,0,6.62,0,3020
1,Mobile,RoundTrip,Business,117,30,11,Sun,ICN,JHB,Malaysia,1,0,0,6.62,0,2329
1,Internet,RoundTrip,Economy,206,30,14,Mon,ICN,JHB,South Korea,1,0,0,6.62,0,646
3,Internet,RoundTrip,Economy,135,44,23,Sat,ICN,JHB,Malaysia,1,0,0,6.62,0,1129
1,Internet,RoundTrip,Economy,68,20,1,Fri,ICN,JHB,South Korea,1,1,1,6.62,1,1982
3,Internet,RoundTrip,Economy,16,30,16,Tue,ICN,JHB,Malaysia,1,0,0,6.62,0,846
1,Internet,RoundTrip,Admiral,16,18,2,Fri,ICN,JHB,Malaysia,1,0,0,6.62,0,4175
1,Internet,RoundTrip,Economy,100,119,11,Thu,ICN,JHB,South Korea,1,0,0,6.62,0,965
1,Internet,RoundTrip,Economy,86,182,13,Mon,ICN,JHB,Malaysia,0,0,1,6.62,0,870
1,Internet,RoundTrip,Economy,4,89,3,Fri,ICN,JHB,Malaysia,1,0,1,6.62,0,532
2,Internet,RoundTrip,Business,309,17,7,Mon,ICN,JHB,South Korea,1,1,1,6.62,0,2460
1,Internet,RoundTrip,Economy,4,30,9,Tue,ICN,JHB,Singapore,0,0,1,6.62,1,1029
1,Internet,RoundTrip,Business,85,63,11,Tue,ICN,JHB,South Korea,1,0,1,6.62,0,3410
3,Mobile,RoundTrip,Economy,181,33,12,Sun,ICN,JHB,Malaysia,1,0,0,6.62,0,289
3,Mobile,RoundTrip,Admiral,108,29,15,Mon,ICN,JHB,Malaysia,1,0,0,6.62,1,3629
1,Internet,RoundTrip,Admiral,51,115,14,Mon,ICN,JHB,Malaysia,1,1,1,6.62,0,4345
1,Internet,RoundTrip,Economy,6,88,10,Tue,ICN,JHB,Malaysia,1,0,1,6.62,0,1003
1,Mobile,RoundTrip,Business,111,17,6,Fri,ICN,JHB,Singapore,1,0,0,6.62,1,2600
1,Internet,RoundTrip,Economy,5,87,5,Fri,ICN,JHB,Malaysia,1,0,1,6.62,0,1902
1,Mobile,RoundTrip,Admiral,89,18,9,Tue,ICN,JHB,South Korea,1,0,0,6.62,0,3524
1,Internet,RoundTrip,Economy,34,19,9,Thu,ICN,JHB,Malaysia,1,0,0,6.62,1,759
1,Mobile,RoundTrip,Economy,53,18,13,Sun,ICN,JHB,Malaysia,1,1,0,6.62,0,292
1,Mobile,RoundTrip,Admiral,89,18,9,Tue,ICN,JHB,South Korea,1,0,0,6.62,0,4707
1,Mobile,RoundTrip,Economy,112,18,13,Sun,ICN,JHB,Malaysia,1,0,0,6.62,0,1733
1,Internet,RoundTrip,Admiral,29,19,5,Wed,ICN,JHB,South Korea,1,1,1,6.62,1,4343
1,Internet,RoundTrip,Economy,105,27,12,Sat,ICN,JHB,Malaysia,1,1,0,6.62,0,1433
5,Internet,RoundTrip,Economy,32,23,2,Fri,ICN,JHB,South Korea,1,1,0,6.62,1,776
1,Mobile,RoundTrip,Economy,36,18,12,Tue,ICN,JHB,Malaysia,1,1,0,6.62,0,927
1,Internet,RoundTrip,Economy,6,30,12,Fri,ICN,JHB,Malaysia,1,1,1,6.62,1,1640
1,Mobile,RoundTrip,Economy,25,88,0,Sun,ICN,JHB,United States,1,1,1,6.62,0,1204
3,Internet,RoundTrip,Economy,9,335,1,Tue,ICN,JHB,South Korea,1,1,1,6.62,0,1749
1,Internet,RoundTrip,Economy,36,201,7,Sat,ICN,JHB,South Korea,1,1,1,6.62,1,1145
1,Mobile,RoundTrip,Business,2,29,14,Mon,ICN,JHB,Malaysia,0,0,1,6.62,1,3320
1,Internet,RoundTrip,Admiral,27,30,6,Fri,ICN,JHB,Malaysia,1,0,0,6.62,0,4562
1,Internet,RoundTrip,Business,6,102,14,Fri,ICN,JHB,Malaysia,1,0,1,6.62,0,2955
2,Internet,RoundTrip,Admiral,2,1,10,Fri,ICN,JHB,South Korea,1,0,0,6.62,0,3932
1,Internet,RoundTrip,Admiral,5,24,15,Thu,ICN,JHB,Malaysia,1,0,1,6.62,0,4973
1,Internet,RoundTrip,Economy,2,88,0,Fri,ICN,JHB,Malaysia,1,0,1,6.62,0,1156
4,Internet,RoundTrip,Admiral,68,206,12,Fri,ICN,JHB,South Korea,0,0,0,6.62,0,4222
1,Internet,RoundTrip,Economy,10,17,11,Mon,ICN,JHB,Malaysia,1,0,1,6.62,0,747
3,Mobile,RoundTrip,Business,73,26,11,Sun,ICN,JHB,South Korea,0,0,0,6.62,0,3319
1,Internet,RoundTrip,Economy,47,1,15,Mon,ICN,JHB,South Korea,1,0,0,6.62,0,417
1,Internet,RoundTrip,Economy,2,67,12,Tue,ICN,JHB,Malaysia,1,1,0,6.62,0,582
1,Internet,RoundTrip,Business,4,89,2,Tue,ICN,JHB,Malaysia,1,0,1,6.62,0,2619
1,Internet,RoundTrip,Business,77,27,13,Tue,ICN,JHB,South Korea,0,1,1,6.62,0,3311
1,Internet,RoundTrip,Business,130,24,13,Thu,ICN,KBR,Malaysia,1,1,1,6.62,1,3185
1,Internet,RoundTrip,Business,122,34,7,Sun,ICN,KBR,South Korea,1,0,1,6.62,0,3007
1,Internet,RoundTrip,Business,221,46,5,Tue,ICN,KBR,South Korea,1,0,1,6.62,0,3494
1,Internet,RoundTrip,Admiral,87,65,12,Mon,ICN,KBR,South Korea,1,0,0,6.62,0,4329
2,Internet,RoundTrip,Admiral,56,25,10,Thu,ICN,KBV,South Korea,1,0,1,6.62,0,4995
1,Internet,RoundTrip,Economy,15,24,3,Fri,ICN,KCH,South Korea,1,1,1,6.62,1,878
2,Internet,RoundTrip,Admiral,1,24,12,Wed,ICN,KCH,South Korea,0,0,0,6.62,1,3984
1,Internet,RoundTrip,Admiral,59,27,0,Tue,ICN,KCH,South Korea,0,0,0,6.62,1,4744
1,Internet,RoundTrip,Economy,27,24,13,Tue,ICN,KCH,Malaysia,1,0,0,6.62,0,1722
2,Internet,RoundTrip,Business,39,92,12,Tue,ICN,KCH,Malaysia,1,1,1,6.62,0,2942
1,Internet,RoundTrip,Admiral,181,61,8,Sun,ICN,KCH,South Korea,1,0,0,6.62,0,4322
1,Internet,RoundTrip,Admiral,3,72,7,Mon,ICN,KCH,South Korea,0,0,1,6.62,1,3666
1,Internet,RoundTrip,Economy,27,221,1,Mon,ICN,KCH,New Zealand,1,0,0,6.62,0,1379
1,Internet,RoundTrip,Admiral,104,41,16,Thu,ICN,KCH,Malaysia,1,0,0,6.62,0,4504
1,Internet,RoundTrip,Economy,10,23,8,Tue,ICN,KCH,South Korea,0,0,0,6.62,0,1951
2,Internet,RoundTrip,Economy,92,23,4,Tue,ICN,KCH,South Korea,0,0,1,6.62,1,796
2,Internet,RoundTrip,Economy,42,25,2,Sat,ICN,KCH,Malaysia,1,0,1,6.62,0,279
1,Internet,RoundTrip,Economy,54,35,12,Tue,ICN,KCH,United Kingdom,1,0,0,6.62,1,1529
1,Internet,RoundTrip,Economy,1,242,7,Fri,ICN,KCH,Malaysia,1,0,0,6.62,1,728
1,Internet,RoundTrip,Business,177,22,6,Wed,ICN,KCH,Malaysia,1,1,1,6.62,0,2275
2,Internet,RoundTrip,Business,280,39,2,Mon,ICN,KCH,Malaysia,1,0,1,6.62,0,3423
1,Internet,RoundTrip,Business,15,85,14,Sun,ICN,KCH,Malaysia,1,0,0,6.62,1,2512
1,Internet,RoundTrip,Admiral,42,18,13,Wed,ICN,KCH,South Korea,1,0,0,6.62,1,4624
1,Internet,RoundTrip,Economy,151,85,7,Fri,ICN,KCH,South Korea,0,0,0,6.62,0,1660
1,Internet,RoundTrip,Economy,25,48,17,Wed,ICN,KCH,Malaysia,1,0,1,6.62,1,449
1,Internet,RoundTrip,Economy,31,24,2,Sun,ICN,KCH,Malaysia,1,0,0,6.62,0,864
2,Internet,RoundTrip,Economy,8,90,4,Mon,ICN,KCH,Malaysia,1,0,0,6.62,0,1118
1,Internet,RoundTrip,Business,13,18,1,Wed,ICN,KCH,Malaysia,0,0,0,6.62,1,3498
2,Internet,RoundTrip,Economy,23,21,8,Fri,ICN,KCH,Malaysia,1,0,0,6.62,1,1299
1,Internet,RoundTrip,Business,1,25,13,Tue,ICN,KCH,South Korea,1,0,0,6.62,0,3203
1,Internet,RoundTrip,Economy,12,84,12,Thu,ICN,KCH,South Korea,1,0,1,6.62,0,1764
3,Internet,RoundTrip,Economy,119,23,5,Fri,ICN,KCH,South Korea,1,0,0,6.62,0,1724
1,Mobile,RoundTrip,Business,131,22,14,Mon,ICN,KCH,United States,1,0,1,6.62,1,2589
1,Internet,RoundTrip,Economy,78,33,10,Sat,ICN,KCH,Malaysia,1,0,1,6.62,0,1493
1,Internet,RoundTrip,Admiral,63,19,23,Thu,ICN,KCH,Malaysia,1,1,1,6.62,0,4280
1,Internet,RoundTrip,Economy,11,21,9,Sun,ICN,KCH,Malaysia,0,0,0,6.62,0,991
1,Internet,RoundTrip,Admiral,37,149,10,Tue,ICN,KCH,Malaysia,1,0,0,6.62,0,4205
2,Internet,RoundTrip,Admiral,61,24,16,Fri,ICN,KNO,Indonesia,1,0,1,6.62,0,4092
1,Internet,RoundTrip,Admiral,14,45,11,Mon,ICN,KNO,Indonesia,1,0,0,6.62,1,4683
1,Internet,RoundTrip,Admiral,43,81,14,Tue,ICN,KNO,South Korea,1,1,1,6.62,0,4410
1,Internet,RoundTrip,Economy,61,42,13,Fri,ICN,KNO,Indonesia,0,0,0,6.62,0,1296
1,Internet,RoundTrip,Economy,81,19,21,Sun,ICN,KNO,South Korea,1,1,1,6.62,0,1605
1,Internet,RoundTrip,Business,46,20,8,Sat,ICN,KNO,Indonesia,1,0,0,6.62,0,2148
1,Internet,RoundTrip,Admiral,52,22,9,Sun,ICN,KNO,South Korea,1,1,1,6.62,0,4438
1,Internet,RoundTrip,Business,106,35,4,Tue,ICN,KNO,Indonesia,1,0,0,6.62,1,2632
1,Internet,RoundTrip,Admiral,8,22,15,Mon,ICN,KNO,South Korea,0,0,1,6.62,0,3609
1,Internet,RoundTrip,Economy,81,85,13,Sat,ICN,KNO,South Korea,1,1,1,6.62,0,652
1,Mobile,RoundTrip,Economy,43,26,14,Tue,ICN,KNO,South Korea,1,1,1,6.62,0,1361
1,Internet,RoundTrip,Business,29,55,19,Thu,ICN,KNO,Indonesia,1,1,1,6.62,0,2067
1,Internet,RoundTrip,Admiral,9,21,4,Wed,ICN,KNO,South Korea,1,0,0,6.62,0,4100
1,Internet,RoundTrip,Business,142,29,11,Sat,ICN,KNO,South Korea,1,0,0,6.62,1,3125
1,Internet,RoundTrip,Admiral,54,35,10,Mon,ICN,KNO,South Korea,1,1,0,6.62,0,4098
2,Internet,RoundTrip,Business,109,29,5,Fri,ICN,KNO,Indonesia,0,0,0,6.62,1,2676
1,Internet,RoundTrip,Business,28,18,6,Tue,ICN,KNO,South Korea,1,0,0,6.62,0,2843
2,Mobile,RoundTrip,Business,53,369,13,Mon,ICN,KNO,Indonesia,0,0,0,6.62,1,2801
1,Internet,RoundTrip,Business,50,155,13,Sun,ICN,KNO,South Korea,1,1,0,6.62,0,2892
1,Internet,RoundTrip,Economy,61,290,2,Tue,ICN,KTM,South Korea,1,1,1,6.62,0,1836
1,Internet,RoundTrip,Economy,19,27,9,Tue,ICN,KTM,South Korea,1,0,0,6.62,0,371
1,Internet,RoundTrip,Business,84,26,10,Mon,ICN,KTM,South Korea,1,0,0,6.62,0,3391
1,Mobile,RoundTrip,Admiral,63,50,1,Mon,ICN,KTM,South Korea,1,0,1,6.62,0,4788
1,Internet,RoundTrip,Economy,66,18,11,Thu,ICN,KTM,South Korea,0,0,0,6.62,0,489
9,Internet,RoundTrip,Admiral,75,18,3,Tue,ICN,KTM,South Korea,1,0,0,6.62,0,4866
1,Internet,RoundTrip,Economy,41,61,11,Mon,ICN,KTM,South Korea,1,0,1,6.62,0,1197
1,Internet,RoundTrip,Economy,65,41,5,Thu,ICN,KTM,South Korea,1,0,0,6.62,0,511
1,Internet,RoundTrip,Business,29,25,13,Sat,ICN,KTM,South Korea,1,1,1,6.62,0,3157
7,Internet,RoundTrip,Admiral,75,18,6,Tue,ICN,KTM,South Korea,1,0,0,6.62,0,4701
1,Internet,RoundTrip,Economy,5,25,11,Fri,ICN,KTM,South Korea,1,0,0,6.62,0,688
1,Internet,RoundTrip,Economy,12,29,12,Mon,ICN,KTM,South Korea,0,0,0,6.62,0,656
2,Internet,RoundTrip,Economy,308,17,1,Mon,ICN,KTM,South Korea,1,0,0,6.62,0,490
2,Internet,RoundTrip,Admiral,22,17,4,Mon,ICN,LGK,Russia,1,1,1,6.62,0,4066
1,Internet,RoundTrip,Economy,93,1,7,Thu,ICN,LGK,South Korea,0,1,1,6.62,1,1084
1,Internet,RoundTrip,Economy,287,70,7,Fri,ICN,LGK,South Korea,1,0,1,6.62,1,298
1,Internet,RoundTrip,Business,17,33,11,Fri,ICN,LGK,Malaysia,1,0,0,6.62,0,3121
1,Internet,RoundTrip,Admiral,13,63,13,Mon,ICN,MAA,South Korea,1,0,1,6.62,0,3763
1,Internet,RoundTrip,Admiral,8,1,5,Wed,ICN,MAA,South Korea,1,1,1,6.62,0,4047
1,Internet,RoundTrip,Business,18,18,7,Fri,ICN,MAA,South Korea,0,0,1,6.62,0,2685
1,Internet,RoundTrip,Admiral,176,64,13,Sun,ICN,MAA,India,1,1,1,6.62,1,4994
1,Internet,RoundTrip,Economy,9,24,14,Fri,ICN,MAA,South Korea,1,0,1,6.62,0,418
1,Internet,RoundTrip,Economy,49,38,9,Wed,ICN,MAA,South Korea,1,1,1,6.62,0,1017
2,Internet,RoundTrip,Economy,24,81,4,Wed,ICN,MAA,South Korea,1,1,1,6.62,0,1653
4,Internet,RoundTrip,Business,42,40,11,Wed,ICN,MAA,Saudi Arabia,1,0,0,6.62,0,3018
2,Internet,RoundTrip,Business,58,75,10,Sun,ICN,MAA,South Korea,1,1,1,6.62,0,2677
1,Internet,RoundTrip,Admiral,63,66,14,Fri,ICN,MAA,India,1,1,1,6.62,0,4485
1,Internet,RoundTrip,Admiral,49,58,6,Thu,ICN,MAA,South Korea,1,0,1,6.62,0,3945
2,Mobile,RoundTrip,Business,22,117,11,Sun,ICN,MAA,India,1,0,1,6.62,0,2007
1,Internet,RoundTrip,Admiral,74,27,10,Sun,ICN,MAA,South Korea,1,0,1,6.62,0,3796
1,Internet,RoundTrip,Economy,29,60,8,Mon,ICN,MAA,South Korea,1,0,1,6.62,0,960
1,Internet,RoundTrip,Economy,105,20,6,Sun,ICN,MAA,South Korea,1,0,1,6.62,0,1463
1,Internet,RoundTrip,Economy,46,47,3,Wed,ICN,MAA,South Korea,1,0,1,6.62,0,976
1,Internet,RoundTrip,Business,194,21,2,Sat,ICN,MAA,South Korea,0,0,1,6.62,0,2354
1,Internet,RoundTrip,Economy,49,25,8,Wed,ICN,MAA,South Korea,1,1,1,6.62,0,503
1,Internet,RoundTrip,Admiral,0,34,3,Sun,ICN,MEL,Australia,1,0,0,8.83,0,4772
1,Internet,RoundTrip,Business,100,20,23,Thu,ICN,MEL,Australia,1,0,0,8.83,0,2814
1,Internet,RoundTrip,Admiral,6,22,10,Thu,ICN,MEL,Australia,1,0,1,8.83,0,4547
1,Internet,RoundTrip,Admiral,59,17,3,Mon,ICN,MEL,Australia,1,1,1,8.83,0,4842
1,Internet,RoundTrip,Business,3,24,1,Wed,ICN,MEL,Australia,1,0,1,8.83,0,2028
1,Internet,RoundTrip,Economy,55,27,3,Wed,ICN,MEL,South Korea,1,0,0,8.83,0,770
1,Internet,RoundTrip,Economy,12,25,11,Wed,ICN,MEL,Australia,1,0,0,8.83,0,1433
1,Internet,RoundTrip,Business,8,25,6,Thu,ICN,MEL,South Korea,1,0,1,8.83,0,2450
1,Internet,OneWay,Business,112,19,14,Thu,ICN,MEL,South Korea,1,0,1,8.83,0,2091
1,Internet,RoundTrip,Economy,240,18,3,Thu,ICN,MEL,Australia,1,1,1,8.83,0,1243
1,Mobile,RoundTrip,Business,222,18,6,Thu,ICN,MEL,Australia,1,0,0,8.83,0,2645
1,Internet,RoundTrip,Admiral,40,35,6,Thu,ICN,MEL,South Korea,1,0,1,8.83,0,3524
1,Internet,RoundTrip,Admiral,111,17,13,Sun,ICN,MEL,Australia,1,0,0,8.83,0,4182
1,Internet,RoundTrip,Economy,25,21,9,Thu,ICN,MEL,South Korea,0,1,1,8.83,0,1127
1,Internet,RoundTrip,Economy,61,151,5,Sat,ICN,MEL,United States,1,0,0,8.83,0,1924
1,Internet,RoundTrip,Business,47,84,9,Fri,ICN,MEL,South Korea,1,0,0,8.83,0,2653
1,Internet,RoundTrip,Economy,33,31,6,Wed,ICN,MEL,South Korea,1,1,1,8.83,0,1823
1,Internet,RoundTrip,Economy,33,91,11,Wed,ICN,MEL,South Korea,1,0,0,8.83,0,320
1,Internet,RoundTrip,Business,88,23,14,Wed,ICN,MEL,Australia,1,1,0,8.83,0,3204
1,Internet,RoundTrip,Business,24,29,1,Mon,ICN,MEL,Australia,1,0,1,8.83,0,2606
1,Internet,RoundTrip,Business,94,21,13,Sun,ICN,MEL,United States,0,0,0,8.83,0,3293
2,Internet,CircleTrip,Business,354,32,12,Tue,ICN,MEL,South Korea,0,0,0,8.83,0,2784
1,Internet,RoundTrip,Economy,151,57,11,Mon,ICN,MEL,Australia,1,0,0,8.83,0,1515
1,Internet,RoundTrip,Economy,10,110,7,Wed,ICN,MEL,South Korea,1,1,1,8.83,0,1465
1,Internet,RoundTrip,Economy,14,21,1,Mon,ICN,MEL,Australia,1,0,1,8.83,0,665
4,Internet,RoundTrip,Economy,50,35,9,Thu,ICN,MEL,Australia,1,0,0,8.83,0,534
2,Internet,RoundTrip,Business,7,70,3,Fri,ICN,MEL,South Korea,1,1,1,8.83,0,3185
1,Internet,RoundTrip,Admiral,43,42,8,Mon,ICN,MEL,Australia,1,0,0,8.83,0,4647
1,Internet,RoundTrip,Admiral,66,26,7,Sun,ICN,MEL,South Korea,1,0,0,8.83,0,4961
1,Internet,RoundTrip,Admiral,38,159,2,Mon,ICN,MEL,Australia,1,0,1,8.83,0,4287
2,Internet,RoundTrip,Admiral,75,22,8,Sun,ICN,MEL,Australia,1,0,0,8.83,0,4785
2,Internet,RoundTrip,Economy,15,19,11,Wed,ICN,MEL,Australia,1,1,0,8.83,0,1033
2,Internet,RoundTrip,Economy,30,22,15,Sat,ICN,MEL,Australia,0,0,0,8.83,0,1813
1,Internet,RoundTrip,Admiral,4,23,7,Wed,ICN,MEL,Australia,0,0,0,8.83,0,3510
1,Internet,RoundTrip,Economy,15,21,11,Mon,ICN,MEL,Australia,0,0,0,8.83,0,380
1,Internet,RoundTrip,Business,35,85,11,Mon,ICN,MEL,South Korea,1,1,1,8.83,0,2636
1,Internet,RoundTrip,Economy,60,41,10,Sun,ICN,MEL,South Korea,1,0,0,8.83,0,710
1,Mobile,RoundTrip,Economy,209,34,13,Sun,ICN,MEL,Australia,0,0,0,8.83,0,1826
1,Internet,RoundTrip,Business,37,20,0,Fri,ICN,MEL,Australia,1,0,0,8.83,0,2531
1,Internet,RoundTrip,Economy,3,38,23,Thu,ICN,MEL,Australia,1,0,1,8.83,0,396
2,Mobile,RoundTrip,Admiral,134,22,8,Fri,ICN,MEL,Australia,1,0,1,8.83,0,3849
1,Mobile,RoundTrip,Business,269,19,10,Sun,ICN,MEL,South Korea,1,1,1,8.83,0,3409
2,Internet,RoundTrip,Admiral,120,79,13,Thu,ICN,MEL,South Korea,1,0,1,8.83,0,4348
1,Internet,RoundTrip,Admiral,47,20,8,Thu,ICN,MEL,Australia,0,0,0,8.83,0,4659
1,Internet,RoundTrip,Admiral,39,17,9,Wed,ICN,MEL,South Korea,0,0,0,8.83,0,4542
1,Internet,RoundTrip,Business,249,20,7,Sun,ICN,MEL,South Korea,1,0,0,8.83,0,2503
1,Internet,RoundTrip,Business,35,19,12,Sat,ICN,MEL,Australia,0,0,0,8.83,0,2391
1,Internet,RoundTrip,Business,47,35,5,Fri,ICN,MEL,South Korea,1,0,1,8.83,0,2763
1,Mobile,RoundTrip,Admiral,53,17,13,Mon,ICN,MEL,Australia,1,0,0,8.83,0,4532
1,Internet,RoundTrip,Admiral,72,43,15,Sat,ICN,MEL,South Korea,1,0,0,8.83,0,4656
1,Internet,RoundTrip,Admiral,85,61,11,Mon,ICN,MEL,Australia,1,0,0,8.83,0,3550
1,Internet,RoundTrip,Admiral,68,22,7,Thu,ICN,MEL,Australia,0,0,1,8.83,0,4108
1,Internet,RoundTrip,Business,33,28,16,Wed,ICN,MEL,Australia,1,0,0,8.83,0,2602
1,Internet,RoundTrip,Admiral,48,19,7,Wed,ICN,MEL,Australia,1,0,0,8.83,0,4411
1,Internet,RoundTrip,Admiral,33,40,14,Sat,ICN,MEL,Australia,1,1,1,8.83,0,3963
2,Internet,RoundTrip,Economy,26,110,3,Mon,ICN,MEL,South Korea,0,0,1,8.83,0,801
4,Internet,RoundTrip,Business,34,21,9,Wed,ICN,MEL,Australia,1,0,0,8.83,0,3348
1,Internet,RoundTrip,Business,1,1,5,Mon,ICN,MEL,Malaysia,0,0,0,8.83,0,2990
1,Internet,RoundTrip,Economy,20,17,12,Tue,ICN,MEL,Australia,1,0,0,8.83,0,1231
1,Internet,RoundTrip,Economy,72,27,17,Thu,ICN,MEL,Australia,1,0,1,8.83,0,972
1,Internet,RoundTrip,Economy,2,81,23,Mon,ICN,MEL,South Korea,1,0,0,8.83,0,311
1,Mobile,RoundTrip,Admiral,18,25,6,Fri,ICN,MEL,Australia,1,1,0,8.83,0,4624
1,Internet,RoundTrip,Business,36,18,11,Tue,ICN,MEL,Australia,1,1,1,8.83,0,2299
2,Internet,RoundTrip,Economy,10,37,23,Thu,ICN,MEL,Australia,1,1,0,8.83,0,993
1,Internet,RoundTrip,Admiral,41,27,12,Wed,ICN,MEL,Australia,1,0,0,8.83,0,3816
4,Internet,RoundTrip,Admiral,212,18,3,Sun,ICN,MEL,Australia,1,0,1,8.83,0,3716
1,Internet,RoundTrip,Business,42,59,4,Fri,ICN,MEL,Australia,1,1,0,8.83,0,3010
1,Internet,RoundTrip,Business,48,36,10,Mon,ICN,MEL,Australia,1,0,0,8.83,0,2388
1,Internet,RoundTrip,Business,16,84,7,Mon,ICN,MEL,South Korea,1,0,0,8.83,0,3472
1,Mobile,RoundTrip,Economy,70,27,10,Sat,ICN,MEL,Australia,1,1,1,8.83,0,1623
1,Internet,RoundTrip,Admiral,7,62,14,Tue,ICN,MEL,South Korea,1,0,0,8.83,0,4603
1,Internet,RoundTrip,Economy,7,75,15,Wed,ICN,MEL,South Korea,1,0,0,8.83,0,966
1,Internet,RoundTrip,Admiral,76,27,8,Thu,ICN,MEL,Australia,1,0,1,8.83,0,3836
1,Internet,RoundTrip,Economy,129,20,15,Mon,ICN,MEL,Australia,0,0,0,8.83,0,820
1,Internet,RoundTrip,Business,39,39,11,Sun,ICN,MEL,Australia,1,1,1,8.83,0,2157
1,Internet,RoundTrip,Economy,41,33,9,Tue,ICN,MEL,South Korea,0,0,0,8.83,0,1534
1,Internet,RoundTrip,Business,110,85,8,Tue,ICN,MEL,Australia,1,1,1,8.83,0,2407
1,Internet,RoundTrip,Business,20,78,11,Thu,ICN,MEL,South Korea,1,0,0,8.83,0,3109
1,Internet,RoundTrip,Economy,2,22,11,Sat,ICN,MEL,Australia,1,1,1,8.83,0,462
1,Mobile,RoundTrip,Economy,53,17,13,Mon,ICN,MEL,Australia,1,0,0,8.83,0,641
1,Internet,OneWay,Business,10,19,8,Fri,ICN,MEL,South Korea,0,1,1,8.83,0,3044
2,Internet,RoundTrip,Business,32,43,23,Wed,ICN,MEL,Australia,1,0,0,8.83,0,2393
1,Internet,RoundTrip,Economy,62,24,12,Tue,ICN,MEL,Australia,1,0,1,8.83,0,1358
3,Mobile,RoundTrip,Business,31,20,14,Fri,ICN,MEL,South Korea,1,1,1,8.83,0,3370
1,Internet,RoundTrip,Business,24,22,4,Thu,ICN,MEL,Australia,1,1,1,8.83,0,2907
1,Internet,RoundTrip,Economy,14,41,10,Wed,ICN,MEL,Australia,1,1,1,8.83,0,633
1,Internet,OneWay,Economy,34,21,4,Tue,ICN,MEL,New Zealand,1,0,0,8.83,0,1686
1,Internet,OneWay,Admiral,40,28,7,Sun,ICN,MEL,Australia,1,1,1,8.83,0,4564
1,Internet,RoundTrip,Economy,3,33,4,Mon,ICN,MEL,South Korea,1,1,0,8.83,0,1401
2,Internet,OneWay,Admiral,3,17,12,Fri,ICN,MEL,South Korea,0,1,1,8.83,0,4532
2,Internet,OneWay,Admiral,255,24,9,Mon,ICN,MEL,Australia,1,1,1,8.83,0,4149
2,Internet,RoundTrip,Admiral,23,30,14,Thu,ICN,MEL,South Korea,1,1,1,8.83,0,4192
1,Internet,RoundTrip,Business,66,21,5,Wed,ICN,MEL,Australia,1,0,0,8.83,0,2558
1,Internet,RoundTrip,Economy,23,17,2,Mon,ICN,MEL,Australia,0,0,1,8.83,0,1000
1,Internet,RoundTrip,Economy,67,25,12,Mon,ICN,MEL,Australia,1,0,1,8.83,0,311
2,Internet,RoundTrip,Business,60,24,6,Wed,ICN,MEL,Australia,1,1,1,8.83,0,2997
3,Internet,RoundTrip,Business,58,27,9,Mon,ICN,MEL,Australia,0,0,0,8.83,0,2374
1,Internet,RoundTrip,Business,78,19,10,Sat,ICN,MEL,Australia,1,0,0,8.83,0,3363
1,Mobile,RoundTrip,Economy,18,22,10,Thu,ICN,MEL,Australia,1,0,0,8.83,0,1372
1,Internet,RoundTrip,Business,10,22,6,Tue,ICN,MEL,Australia,1,1,0,8.83,0,2951
2,Internet,RoundTrip,Business,40,35,11,Tue,ICN,MEL,South Korea,1,1,1,8.83,0,2392
1,Internet,RoundTrip,Admiral,9,61,6,Fri,ICN,MEL,South Korea,1,1,1,8.83,0,4847
2,Internet,RoundTrip,Economy,29,27,14,Fri,ICN,MEL,South Korea,1,1,0,8.83,0,667
1,Mobile,RoundTrip,Economy,128,34,6,Thu,ICN,MEL,Australia,1,0,0,8.83,0,1777
4,Internet,RoundTrip,Economy,88,17,15,Tue,ICN,MEL,Australia,1,0,1,8.83,0,1839
1,Internet,RoundTrip,Business,8,90,8,Wed,ICN,MEL,South Korea,1,1,1,8.83,0,3010
1,Mobile,RoundTrip,Admiral,129,29,4,Tue,ICN,MEL,Australia,0,0,0,8.83,0,4061
1,Internet,OneWay,Economy,199,22,13,Sun,ICN,MEL,Australia,1,1,0,8.83,0,1594
1,Internet,RoundTrip,Admiral,24,27,11,Sun,ICN,MEL,Australia,0,0,0,8.83,0,4527
1,Mobile,RoundTrip,Business,24,19,6,Sun,ICN,MEL,Australia,0,0,1,8.83,0,3393
1,Mobile,RoundTrip,Economy,33,73,12,Sun,ICN,MEL,Australia,1,0,0,8.83,0,1089
1,Internet,RoundTrip,Admiral,29,26,9,Tue,ICN,MEL,Australia,1,0,0,8.83,0,3962
3,Internet,RoundTrip,Business,63,23,8,Mon,ICN,MEL,Australia,1,0,0,8.83,0,2939
1,Internet,RoundTrip,Admiral,47,29,6,Tue,ICN,MEL,South Korea,1,0,0,8.83,0,4216
1,Internet,RoundTrip,Economy,30,23,8,Wed,ICN,MEL,Australia,1,0,0,8.83,0,1372
