"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
".@ecoembes, ¿hasta cuándo vais a seguir maquillando las cifras del reciclaje en España? Vuestros intereses están le… https://t.co/74UcHShs51",FALSE,0,NA,2020-11-06 15:55:10,TRUE,NA,"1324742126521982978",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EasyDixit",0,FALSE,FALSE,NA,NA
"RT @dernesrinn: Altın sizin olsun, biz yaşanır bir çevre istiyoruz!
#siyanürsüzerbaa 
#siyanürsüzerbaa @FOXhaber @Greenpeace_Med",FALSE,0,NA,2020-11-06 15:55:05,FALSE,NA,"1324742107941244930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ayten1Sevda",8,TRUE,FALSE,NA,NA
"Climate change won't just ""go away"" and It's time you all pay attention, so please listen!!!! #ClimateAction https://t.co/HUgqQdZHAT",FALSE,1,NA,2020-11-06 15:54:59,FALSE,NA,"1324742082636951552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maehaylar1",0,FALSE,FALSE,NA,NA
"RT @greenpeace_esp: Nos están mintiendo. 
No quieren solucionar el problema de los envases en el medio ambiente. Quieren seguir haciendo ne…",FALSE,0,NA,2020-11-06 15:54:47,FALSE,NA,"1324742032259272704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ConcepcinMoren5",338,TRUE,FALSE,NA,NA
"RT @yusufbaluch: School Strike for Climate Change week 4""

#FaceTheClimateEmergency 

@GreenpeaceEU @GretaThunberg @Greenpeace @UNYouthEnvo…",FALSE,0,NA,2020-11-06 15:54:42,FALSE,NA,"1324742011040239621",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Patrick26953581",4,TRUE,FALSE,NA,NA
"RT @greenpeace_esp: 🗓 🌡 
🗓🌡🌡
🗓🌡🌡🌡🌡
🗓🌡🌡🌡🌡🌡🌡🌡🌡🌡
⚠️Europa vive el mes de octubre más cálido desde que hay registros https://t.co/MjPoQ3bREg 
E…",FALSE,0,NA,2020-11-06 15:54:39,FALSE,NA,"1324741999405256704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheSandman94",12,TRUE,FALSE,NA,NA
"RT @KaoHua3: Hi Twitter, I am Kaossara Sani,please help me sign this letter https://t.co/6hwLHWqB8a
I am addressing it to @_AfricanUnion @C…",FALSE,0,NA,2020-11-06 15:54:31,FALSE,NA,"1324741964844175367",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ujsNova",12,TRUE,FALSE,NA,NA
"RT @greenpeace_esp: 🗓 🌡 
🗓🌡🌡
🗓🌡🌡🌡🌡
🗓🌡🌡🌡🌡🌡🌡🌡🌡🌡
⚠️Europa vive el mes de octubre más cálido desde que hay registros https://t.co/MjPoQ3bREg 
E…",FALSE,0,NA,2020-11-06 15:54:29,FALSE,NA,"1324741957743222786",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","alextolon",12,TRUE,FALSE,NA,NA
"RT @ecologistas: No es casualidad que el mundo esté inmerso en una ola de litigios climáticos. @LuchoBerkman (Ecologistas en Acción), @mari…",FALSE,0,NA,2020-11-06 15:54:21,FALSE,NA,"1324741923429584904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NOAESTEPLAN",7,TRUE,FALSE,NA,NA
"Hi Twitter, I am Kaossara Sani,please help me sign this letter https://t.co/6hwLHWqB8a
I am addressing it to… https://t.co/gc75wndCrj",FALSE,19,NA,2020-11-06 15:54:19,TRUE,NA,"1324741913912741893",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KaoHua3",12,FALSE,FALSE,NA,NA
"RT @Greenpeace: Three months after the oil began to spill into their ocean, Mauritians are left with more questions than answers. 

Sensiti…",FALSE,0,NA,2020-11-06 15:54:19,FALSE,NA,"1324741912318873601",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KeithBrooker5",36,TRUE,FALSE,NA,NA
"We believe our article (""war and biodiversity"") may interest you: @detoxconflict @GENetwork @UN @Greenpeace… https://t.co/x6Ttmr61k0",FALSE,2,"justiceinfonet",2020-11-06 15:54:09,TRUE,"1324741869222400003","1324741870816288770","3094011735","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","justiceinfonet",0,FALSE,FALSE,NA,NA
"Protect #Nicaragua's Indio Maíz and Bosawás rainforests! https://t.co/cR7kCiP08Q via @RainforestResq @Greenpeace",FALSE,1,NA,2020-11-06 15:53:59,FALSE,NA,"1324741831524028418",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MolaieSepideh",1,FALSE,FALSE,NA,NA
"RT @greenpeace_esp: 🗓 🌡 
🗓🌡🌡
🗓🌡🌡🌡🌡
🗓🌡🌡🌡🌡🌡🌡🌡🌡🌡
⚠️Europa vive el mes de octubre más cálido desde que hay registros https://t.co/MjPoQ3bREg 
E…",FALSE,0,NA,2020-11-06 15:53:47,FALSE,NA,"1324741779292364803",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MmanMsmaanz",12,TRUE,FALSE,NA,NA
"RT @greenpeace_esp: 🗓 🌡 
🗓🌡🌡
🗓🌡🌡🌡🌡
🗓🌡🌡🌡🌡🌡🌡🌡🌡🌡
⚠️Europa vive el mes de octubre más cálido desde que hay registros https://t.co/MjPoQ3bREg 
E…",FALSE,0,NA,2020-11-06 15:53:34,FALSE,NA,"1324741724485419008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClimaLugo",12,TRUE,FALSE,NA,NA
"RT @ecoloxistas: O goberno estatal só pretende unha redución das emisións GEI do 23 % en 2030, mesmo un pouco menos do que pretende a Xunta…",FALSE,0,NA,2020-11-06 15:53:14,FALSE,NA,"1324741639705866242",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClimaLugo",5,TRUE,FALSE,NA,NA
"RT @GreenpeaceEU: LEAKED draft @EIB climate roadmap would allow funding for climate-destroying industries, including:

🔥 #FossilFuels
🛣️ mo…",FALSE,0,NA,2020-11-06 15:53:06,FALSE,NA,"1324741607095226374",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Greenpeace_Lux",10,TRUE,FALSE,NA,NA
"RT @Greenpeaceafric: Please help us voice our call to @GovMauritius and sign the petition &gt;&gt;&gt; https://t.co/2uACjS8fqT. #MauritiusOilSpill",FALSE,0,NA,2020-11-06 15:53:00,FALSE,NA,"1324741584605356032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IssaKilla97",10,TRUE,FALSE,NA,NA
"RT @T_Wangechi: Sign this petition now, to demand investigation in the oil spill https://t.co/kYPt0mYYMV",FALSE,0,NA,2020-11-06 15:52:56,FALSE,NA,"1324741567417061377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IssaKilla97",3,TRUE,FALSE,NA,NA
"🗓 🌡 
🗓🌡🌡
🗓🌡🌡🌡🌡
🗓🌡🌡🌡🌡🌡🌡🌡🌡🌡
⚠️Europa vive el mes de octubre más cálido desde que hay registros… https://t.co/EtnSz4bHay",FALSE,17,NA,2020-11-06 15:52:17,TRUE,NA,"1324741402027282440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","greenpeace_esp",12,FALSE,FALSE,NA,NA
"RT @GreenpeaceBR: O desmatamento e as queimadas estão colocando em risco centenas de espécies ameaças de extinção. Precisamos evitar agora…",FALSE,0,NA,2020-11-06 15:52:03,FALSE,NA,"1324741345773277185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jsn1999__",29,TRUE,FALSE,NA,NA
"Ok Denmark but after this you can't come back to do what you've been doing with those animals #greenpeace #Denmark #mink",FALSE,1,NA,2020-11-06 15:51:05,FALSE,NA,"1324741101299945472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ele_leon",0,FALSE,FALSE,NA,NA
"RT @greenpeace_esp: 🍏Para @greenpeace_esp acabar con la ganadería industrial, reducir drásticamente el consumo de carne y el desperdicio al…",FALSE,0,NA,2020-11-06 15:50:59,FALSE,NA,"1324741076926824448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","S_Morgenstern",17,TRUE,FALSE,NA,NA
"RT @Greenpeaceafric: The #MauritiusOilSpill saga gets murkier by the day. So not only was oil spilt into the ocean, the oil was laced with…",FALSE,0,NA,2020-11-06 15:50:39,FALSE,NA,"1324740992885526529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siyad_Ahmed95",55,TRUE,FALSE,NA,NA
"RT @Greenpeace: Three months after the oil began to spill into their ocean, Mauritians are left with more questions than answers. 

Sensiti…",FALSE,0,NA,2020-11-06 15:49:49,FALSE,NA,"1324740781043781633",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Greenpeace_Lux",36,TRUE,FALSE,NA,NA
"@Greenpeace @Greenpeaceafric ""We must end the age of oil.""

Greenpeace's Twitter intern doesn't realise what irony… https://t.co/5wzjBCKulw",FALSE,0,"Greenpeace",2020-11-06 15:49:38,TRUE,"1324730264573091841","1324740735376130048","3459051","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MhehedZherting",0,FALSE,FALSE,NA,NA
"RT @yusufbaluch: @endelstamberg @GreenpeaceEU @GretaThunberg @Greenpeace @UNYouthEnvoy @voicesofyouth @Bal_Voices @RenewEurope @Fii_a_ @zar…",FALSE,0,NA,2020-11-06 15:49:25,FALSE,NA,"1324740682976821248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","endelstamberg",1,TRUE,FALSE,NA,NA
"RT @GreenpeaceBR: O desmatamento e as queimadas estão colocando em risco centenas de espécies ameaças de extinção. Precisamos evitar agora…",FALSE,0,NA,2020-11-06 15:48:55,FALSE,NA,"1324740553234354179",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alexandrejf7",29,TRUE,FALSE,NA,NA
"RT @GreenpeaceBR: O desmatamento e as queimadas estão colocando em risco centenas de espécies ameaças de extinção. Precisamos evitar agora…",FALSE,0,NA,2020-11-06 15:48:37,FALSE,NA,"1324740477971812352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ELIE5756132",29,TRUE,FALSE,NA,NA
"RT @Greenpeaceafric: The #MauritiusOilSpill saga gets murkier by the day. So not only was oil spilt into the ocean, the oil was laced with…",FALSE,0,NA,2020-11-06 15:48:27,FALSE,NA,"1324740437463179272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","denisblidariu",55,TRUE,FALSE,NA,NA
".@cafreeland a new poll shows 67% of Canadians want the economic recovery from #COVID19 to be financed by taxing th… https://t.co/T62H3ursly",FALSE,1,NA,2020-11-06 15:48:03,TRUE,NA,"1324740338573979649",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LesliePayne1",0,FALSE,FALSE,NA,NA
"RT @GreenpeaceBR: O desmatamento e as queimadas estão colocando em risco centenas de espécies ameaças de extinção. Precisamos evitar agora…",FALSE,0,NA,2020-11-06 15:47:27,FALSE,NA,"1324740185838538759",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","illusionsaya",29,TRUE,FALSE,NA,NA
"RT @greenpeacefr: « L’industrie nucléaire a 70 ans, mais aucun pays n’a trouvé la solution pour gérer ses déchets ! » #déchetsnucléaires ht…",FALSE,0,NA,2020-11-06 15:46:51,FALSE,NA,"1324740035548205059",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Greenpeace_Lux",56,TRUE,FALSE,NA,NA
"RT @GreenpeaceBR: O desmatamento e as queimadas estão colocando em risco centenas de espécies ameaças de extinção. Precisamos evitar agora…",FALSE,0,NA,2020-11-06 15:46:42,FALSE,NA,"1324739996771852288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dizermon",29,TRUE,FALSE,NA,NA
